Product Page,Product URL,Title,Description,SKU,Price,Sale Price,On Sale,Categories
school-supplies,drawing-pads-collection-tkt52,Mapping Pad (Μπλοκ Χαρτογραφίας),"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>Mapping Pad</strong> is a high-quality drawing pad designed for creating maps, sketches, or detailed illustrations. With its translucent paper and durable spiral-bound construction, it offers precision and ease of use for professionals and hobbyists alike.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size</strong>: 23x32 cm</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sheets</strong>: 20 sheets</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">70gsm WF translucent paper for detailed and accurate drawings.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">300gsm paperboard cover for durability and protection.</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for easy page flipping and convenience.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Code</strong>: 4246</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pack</strong>: 20 pcs/pack</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Perfect for architects, students, and anyone who needs high-quality paper for precise and creative projects.</p>",SQ8404002,0,0,No,/school-supplies
school-supplies,drawing-pads-collection-tkt52-2pfz2,A4 Drawing Pads (40 Sheets),"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>A4 Drawing Pads (40 Sheets)</strong> collection combines creativity and practicality. With playful, artistic covers and durable spiral binding, these pads are ideal for children, students, and hobbyists for sketching, coloring, and doodling.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size</strong>: A4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sheets</strong>: 40 sheets</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>: WF white paper, 70gsm for smooth drawing and coloring.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Sturdy 300gsm paperboard with assorted fun designs.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for convenience and durability.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Designs</strong>: Over 20 unique, vibrant covers, including themes like animals, fun phrases, and more.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Code</strong>: 4241</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pack</strong>: 20 pcs/pack</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Perfect for school projects, art practice, and fun creative activities.</p>",SQ5035180,0,0,No,/school-supplies
school-supplies,drawing-pads-collection-tkt52-2pfz2-662nn,A4 Drawing Pads (80 Sheets),"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>A4 Drawing Pads (80 Sheets)</strong> collection offers extra space for extended creativity. With vibrant cover designs and high-quality paper, these pads are perfect for art enthusiasts and students who need more room to create.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size</strong>: A4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sheets</strong>: 80 sheets</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>: WF white paper, 70gsm for versatile art applications.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Sturdy 300gsm paperboard with artistic and fun designs.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for easy page flipping.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Designs</strong>: A variety of 8 unique covers with playful and stylish illustrations.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Code</strong>: 4242</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pack</strong>: 10 pcs/pack</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Ideal for extended art projects and creative sessions.</p>",SQ8868451,0,0,No,/school-supplies
school-supplies,drawing-pads-collection-tkt52-2pfz2-662nn-tfhrn,A4 Drawing Pads with Stickers,"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>A4 Drawing Pads with Stickers Collection</strong> combines creativity and fun, offering high-quality drawing paper and a variety of colorful stickers. Designed for kids and creative enthusiasts, these pads inspire imagination and provide extra entertainment with themed stickers.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size</strong>: A4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sheets</strong>: 40 sheets</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>: WF white paper, 70gsm for smooth drawing and coloring.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Sturdy 300gsm paperboard with vibrant, playful designs.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for easy flipping and durability.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Extras</strong>: Each pad includes a set of themed stickers for added creativity and fun.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Code</strong>: 4244</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pack</strong>: 20 pcs/pack</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Perfect for school projects, art activities, and creative play.</p>",SQ8346333,0,0,No,/school-supplies
school-supplies,drawing-pads-collection-tkt52-2pfz2-662nn-tfhrn-66tx9,Aquarelle Pads Collection,"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>Aquarelle Pads Collection</strong> is designed for watercolor enthusiasts, offering premium-quality drawing boards and beautiful, artistic covers. Ideal for painting, sketching, and mixed media projects, these pads cater to artists of all levels.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">White drawing paper, 225gsm, suitable for watercolors and other wet media.</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Sturdy 300gsm paperboard with vibrant, artistic designs.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Twin wire-bound for durability and easy page flipping.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sizes Available</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No2</strong>: 20x30 cm (12 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No3</strong>: 23x35 cm (12 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No4</strong>: 25x35 cm (12 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No5</strong>: 35x50 cm (12 sheets)</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Code</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4221 (No2)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4222 (No3)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4223 (No4)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4224 (No5)</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pack</strong>: 10 pcs/pack</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Each pad features a range of colorful and artistic cover designs, including landscapes, animals, fruits, and more.</p>",SQ2402546,0,0,No,/school-supplies
,,,,SQ9249752,0,0,No,
,,,,SQ5069570,0,0,No,
,,,,SQ8107761,0,0,No,
school-supplies,drawing-pads-collection-tkt52-2pfz2-662nn-tfhrn-66tx9-rjem7,Landscape Sketch Pads Collection,"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>Landscape Sketch Pads Collection</strong> is crafted for artists and enthusiasts who enjoy sketching and drawing with precision. Featuring high-quality drawing paper and elegant monochrome cover designs, these pads are perfect for creating landscapes, portraits, and freehand sketches.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">White drawing paper, 140gsm, ideal for sketching, charcoal, and light shading.</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Sturdy 300gsm paperboard with monochrome artistic illustrations.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Twin wire-bound for durability and ease of use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sizes Available</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No2</strong>: 20x30 cm (12 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No3</strong>: 25x35 cm (12 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No4</strong>: 30x40 cm (12 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>No5</strong>: 35x50 cm (12 sheets)</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Code</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4231 (No2)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4232 (No3)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4233 (No4)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">4234 (No5)</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pack</strong>: 10 pcs/pack</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Each pad features elegant, black-and-white sketch-themed covers, showcasing timeless artistic designs.</p>",SQ7319032,0,0,No,/school-supplies
,,,,SQ3661729,0,0,No,
,,,,SQ3673626,0,0,No,
,,,,SQ2888936,0,0,No,
school-supplies,academy-multi-subject-notebooks,Academy Multi-Subject Notebooks,"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>Academy Multi-Subject Notebooks Collection</strong> offers a premium solution for students and professionals who need an organized and stylish notebook for multiple subjects. Featuring a sturdy laminated cover, spiral binding, and a variety of vibrant colors, these notebooks are both practical and durable.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>: High-quality 70gsm ruled paper for smooth writing.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Laminated paperboard cover, 305gsm, with a sleek ""Academy"" design.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for easy flipping and secure use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Size Options</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">17x25 cm (Available in 80, 280, or 560 sheets)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A4 (Available in 80, 480 sheets)</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Colors Available</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dark Blue, Light Blue, Grey, Black, Green, Red, Orange, Purple.</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Rounded Corners</strong>: For enhanced durability and a polished look.</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Organize your notes effectively with these elegant and multi-functional notebooks.</p>",SQ0879856,0,0,No,/school-supplies
,,,,SQ8144825,0,0,No,
,,,,SQ6370330,0,0,No,
,,,,SQ3021680,0,0,No,
,,,,SQ1406547,0,0,No,
,,,,SQ5809875,0,0,No,
,,,,SQ5978588,0,0,No,
,,,,SQ0445430,0,0,No,
,,,,SQ2834337,0,0,No,
,,,,SQ7409086,0,0,No,
,,,,SQ2480727,0,0,No,
,,,,SQ3567344,0,0,No,
,,,,SQ7228115,0,0,No,
,,,,SQ2807327,0,0,No,
,,,,SQ0780068,0,0,No,
,,,,SQ8134636,0,0,No,
,,,,SQ3853071,0,0,No,
,,,,SQ5244066,0,0,No,
,,,,SQ5879446,0,0,No,
,,,,SQ0642890,0,0,No,
,,,,SQ7379018,0,0,No,
,,,,SQ2972103,0,0,No,
,,,,SQ2621353,0,0,No,
,,,,SQ0747839,0,0,No,
school-supplies,document-multi-subject-notebooks,Document Multi-Subject Notebooks,"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <strong>Document Multi-Subject Notebooks Collection</strong> combines functionality with a soft pastel aesthetic, making it perfect for students and professionals. These spiral-bound notebooks are designed for multi-subject organization, with durable covers and high-quality paper for smooth writing.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>: High-quality 70gsm ruled paper for easy and smooth writing.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Laminated paperboard cover, 305gsm, in soft pastel colors with a modern ""Document"" design.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for secure and convenient use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Rounded Corners</strong>: For added durability and a sleek look.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sizes and Sheet Count</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">17x25 cm (80 sheets, 8 sheets per subject)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A4 (80 sheets, 8 sheets per subject)</p></li></ul></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Perfect for staying organized and stylish in any academic or professional setting.</p>",SQ1888699,0,0,No,/school-supplies
,,,,SQ8651802,0,0,No,
,,,,SQ0411453,0,0,No,
,,,,SQ4977939,0,0,No,
,,,,SQ2560643,0,0,No,
,,,,SQ9142596,0,0,No,
,,,,SQ5828811,0,0,No,
,,,,SQ2367266,0,0,No,
,,,,SQ4695764,0,0,No,
,,,,SQ3244115,0,0,No,
school-supplies,thema-multi-subject-notebooks-collection,Thema Multi-Subject Notebooks Collection,"<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">he <strong>Thema Multi-Subject Notebooks Collection</strong> is a premium option for organizing multiple subjects or tasks. These spiral-bound notebooks feature durable pressboard covers, vibrant colors, and practical functionality, making them ideal for students, professionals, and creatives.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Features</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Paper</strong>: High-quality 70gsm ruled paper for smooth writing.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cover</strong>: Sturdy pressboard cover, 335gsm, in 12 vibrant colors.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Binding</strong>: Spiral-bound for secure use and easy flipping.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Punching &amp; Perforation</strong>: Pages are punched and perforated for easy removal and filing.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Rounded Corners</strong>: For added durability and a sleek finish.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sizes and Sheet Count</strong>:</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>17x25 cm</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">280 sheets (30 sheets per subject)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">560 sheets (60 sheets per subject)</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>A4</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">280 sheets (30 sheets per subject)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">480 sheets (60 sheets per subject)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">580 sheets (70 sheets per subject)</p></li></ul></li></ul></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Perfect for keeping notes neat and organized while maintaining a stylish and professional appearance.</p>",SQ6493800,0,0,No,/school-supplies
